"Latest: Time (s)","Latest: Potential (V)"
34.07,-1.2211234773
34.08,-1.20856296001
34.09,-1.20353875309
34.1,-1.19600244272
34.11,-1.18092982197
34.12,-1.18344192543
34.13,-1.16836930468
34.14,-1.16585720122
34.15,-1.15580878739
34.16,-1.14827247702
34.17,-1.14073616664
34.18,-1.13068775281
34.19,-1.13319985627
34.2,-1.12315144244
34.21,-1.1131030286
34.22,-1.10054251131
34.23,-1.10054251131
34.24,-1.09049409748
34.25,-1.08295778711
34.26,-1.08546989057
34.27,-1.0653730629
34.28,-1.06286095944
34.29,-1.05783675253
34.3,-1.05030044215
34.31,-1.03773992486
34.32,-1.03773992486
34.33,-1.03020361449
34.34,-1.02517940758
34.35,-1.02015520066
34.36,-1.01010678683
34.37,-1.01010678683
34.38,-0.997546269537
34.39,-0.987497855705
34.4,-0.979961545331
34.41,-0.984985752247
34.42,-0.972425234957
34.43,-0.964888924583
34.44,-0.959864717668
34.45,-0.954840510752
34.46,-0.954840510752
34.47,-0.947304200378
34.48,-0.93223157963
34.49,-0.934743683088
34.5,-0.929719476172
34.51,-0.922183165798
34.52,-0.914646855424
34.53,-0.902086338134
34.54,-0.89455002776
34.55,-0.89455002776
34.56,-0.89455002776
34.57,-0.879477407012
34.58,-0.874453200096
34.59,-0.871941096638
34.6,-0.866916889722
34.61,-0.866916889722
34.62,-0.85686847589
34.63,-0.851844268974
34.64,-0.851844268974
34.65,-0.841795855142
34.66,-0.841795855142
34.67,-0.834259544768
34.68,-0.829235337852
34.69,-0.81918692402
34.7,-0.80662640673
34.71,-0.804114303273
34.72,-0.801602199815
34.73,-0.799090096357
34.74,-0.801602199815
34.75,-0.781505372151
34.76,-0.784017475609
34.77,-0.784017475609
34.78,-0.768944854861
34.79,-0.766432751403
34.8,-0.761408544487
34.81,-0.758896441029
34.82,-0.758896441029
34.83,-0.751360130655
34.84,-0.741311716823
34.85,-0.733775406449
34.86,-0.733775406449
34.87,-0.733775406449
34.88,-0.728751199533
34.89,-0.723726992617
34.9,-0.716190682243
34.91,-0.716190682243
34.92,-0.713678578785
34.93,-0.701118061495
34.94,-0.693581751121
34.95,-0.698605958037
34.96,-0.691069647663
34.97,-0.681021233831
34.98,-0.686045440747
34.99,-0.675997026915
35,-0.673484923457
35.01,-0.670972819999
35.02,-0.665948613083
35.03,-0.653388095793
35.04,-0.658412302709
35.05,-0.653388095793
35.06,-0.648363888878
35.07,-0.650875992336
35.08,-0.640827578504
35.09,-0.643339681962
35.1,-0.628267061214
35.11,-0.628267061214
35.12,-0.623242854298
35.13,-0.625754957756
35.14,-0.623242854298
35.15,-0.613194440466
35.16,-0.600633923176
35.17,-0.605658130092
35.18,-0.600633923176
35.19,-0.603146026634
35.2,-0.593097612802
35.21,-0.580537095512
35.22,-0.590585509344
35.23,-0.578024992054
35.24,-0.58304919897
35.25,-0.575512888596
35.26,-0.57048868168
35.27,-0.567976578222
35.28,-0.55792816439
35.29,-0.562952371306
35.3,-0.55792816439
35.31,-0.55792816439
35.32,-0.5453676471
35.33,-0.550391854016
35.34,-0.550391854016
35.35,-0.540343440184
35.36,-0.542855543642
35.37,-0.53280712981
35.38,-0.527782922894
35.39,-0.525270819436
35.4,-0.522758715978
35.41,-0.517734509062
35.42,-0.515222405604
35.43,-0.517734509062
35.44,-0.510198198688
35.45,-0.502661888314
35.46,-0.500149784856
35.47,-0.497637681399
35.48,-0.492613474483
35.49,-0.500149784856
35.5,-0.492613474483
35.51,-0.495125577941
35.52,-0.490101371025
35.53,-0.480052957193
35.54,-0.485077164109
35.55,-0.477540853735
35.56,-0.470004543361
35.57,-0.467492439903
35.58,-0.472516646819
35.59,-0.472516646819
35.6,-0.457444026071
35.61,-0.457444026071
35.62,-0.454931922613
35.63,-0.449907715697
35.64,-0.449907715697
35.65,-0.449907715697
35.66,-0.447395612239
35.67,-0.444883508781
35.68,-0.444883508781
35.69,-0.437347198407
35.7,-0.429810888033
35.71,-0.437347198407
35.72,-0.429810888033
35.73,-0.422274577659
35.74,-0.429810888033
35.75,-0.424786681117
35.76,-0.422274577659
35.77,-0.412226163827
35.78,-0.412226163827
35.79,-0.412226163827
35.8,-0.407201956911
35.81,-0.412226163827
35.82,-0.407201956911
35.83,-0.399665646537
35.84,-0.394641439621
35.85,-0.394641439621
35.86,-0.397153543079
35.87,-0.392129336163
35.88,-0.382080922331
35.89,-0.387105129247
35.9,-0.387105129247
35.91,-0.382080922331
35.92,-0.379568818873
35.93,-0.387105129247
35.94,-0.374544611957
35.95,-0.367008301583
35.96,-0.364496198125
35.97,-0.367008301583
35.98,-0.364496198125
35.99,-0.369520405041
36,-0.367008301583
36.01,-0.359471991209
36.02,-0.361984094667
36.03,-0.359471991209
36.04,-0.356959887751
36.05,-0.351935680835
36.06,-0.344399370462
36.07,-0.351935680835
36.08,-0.344399370462
36.09,-0.344399370462
36.1,-0.336863060088
36.11,-0.344399370462
36.12,-0.336863060088
36.13,-0.329326749714
36.14,-0.331838853172
36.15,-0.336863060088
36.16,-0.326814646256
36.17,-0.326814646256
36.18,-0.319278335882
36.19,-0.316766232424
36.2,-0.314254128966
36.21,-0.316766232424
36.22,-0.316766232424
36.23,-0.30922992205
36.24,-0.311742025508
36.25,-0.30922992205
36.26,-0.301693611676
36.27,-0.306717818592
36.28,-0.304205715134
36.29,-0.299181508218
36.3,-0.306717818592
36.31,-0.299181508218
36.32,-0.299181508218
36.33,-0.291645197844
36.34,-0.289133094386
36.35,-0.286620990928
36.36,-0.291645197844
36.37,-0.294157301302
36.38,-0.281596784012
36.39,-0.291645197844
36.4,-0.279084680554
36.41,-0.281596784012
36.42,-0.279084680554
36.43,-0.274060473638
36.44,-0.276572577096
36.45,-0.276572577096
36.46,-0.269036266722
36.47,-0.27154837018
36.48,-0.27154837018
36.49,-0.27154837018
36.5,-0.266524163264
36.51,-0.266524163264
36.52,-0.25898785289
36.53,-0.25898785289
36.54,-0.256475749432
36.55,-0.253963645974
36.56,-0.253963645974
36.57,-0.25898785289
36.58,-0.256475749432
36.59,-0.248939439058
36.6,-0.251451542516
36.61,-0.253963645974
36.62,-0.243915232142
36.63,-0.2464273356
36.64,-0.2464273356
36.65,-0.248939439058
36.66,-0.248939439058
36.67,-0.243915232142
36.68,-0.23386681831
36.69,-0.238891025226
36.7,-0.236378921768
36.71,-0.23386681831
36.72,-0.238891025226
36.73,-0.236378921768
36.74,-0.238891025226
36.75,-0.231354714852
36.76,-0.22130630102
36.77,-0.226330507936
36.78,-0.22130630102
36.79,-0.22130630102
36.8,-0.216282094104
36.81,-0.22130630102
36.82,-0.216282094104
36.83,-0.213769990646
36.84,-0.218794197562
36.85,-0.216282094104
36.86,-0.213769990646
36.87,-0.20874578373
36.88,-0.20874578373
36.89,-0.206233680272
36.9,-0.206233680272
36.91,-0.211257887188
36.92,-0.206233680272
36.93,-0.211257887188
36.94,-0.211257887188
36.95,-0.206233680272
36.96,-0.203721576814
36.97,-0.19618526644
36.98,-0.19618526644
36.99,-0.19618526644
37,-0.193673162982
37.01,-0.201209473356
37.02,-0.201209473356
37.03,-0.193673162982
37.04,-0.193673162982
37.05,-0.193673162982
37.06,-0.191161059525
37.07,-0.186136852609
37.08,-0.193673162982
37.09,-0.188648956067
37.1,-0.188648956067
37.11,-0.186136852609
37.12,-0.186136852609
37.13,-0.188648956067
37.14,-0.188648956067
37.15,-0.188648956067
37.16,-0.181112645693
37.17,-0.181112645693
37.18,-0.178600542235
37.19,-0.176088438777
37.2,-0.183624749151
37.21,-0.168552128403
37.22,-0.176088438777
37.23,-0.173576335319
37.24,-0.173576335319
37.25,-0.173576335319
37.26,-0.171064231861
37.27,-0.171064231861
37.28,-0.163527921487
37.29,-0.166040024945
37.3,-0.166040024945
37.31,-0.166040024945
37.32,-0.166040024945
37.33,-0.166040024945
37.34,-0.166040024945
37.35,-0.163527921487
37.36,-0.155991611113
37.37,-0.155991611113
37.38,-0.166040024945
37.39,-0.161015818029
37.4,-0.158503714571
37.41,-0.150967404197
37.42,-0.163527921487
37.43,-0.153479507655
37.44,-0.153479507655
37.45,-0.158503714571
37.46,-0.145943197281
37.47,-0.155991611113
37.48,-0.150967404197
37.49,-0.148455300739
37.5,-0.155991611113
37.51,-0.148455300739
37.52,-0.145943197281
37.53,-0.145943197281
37.54,-0.150967404197
37.55,-0.145943197281
37.56,-0.138406886907
37.57,-0.148455300739
37.58,-0.143431093823
37.59,-0.140918990365
37.6,-0.135894783449
37.61,-0.140918990365
37.62,-0.145943197281
37.63,-0.133382679991
37.64,-0.133382679991
37.65,-0.143431093823
37.66,-0.130870576533
37.67,-0.133382679991
37.68,-0.135894783449
37.69,-0.135894783449
37.7,-0.140918990365
37.71,-0.138406886907
37.72,-0.130870576533
37.73,-0.130870576533
37.74,-0.135894783449
37.75,-0.123334266159
37.76,-0.123334266159
37.77,-0.128358473075
37.78,-0.123334266159
37.79,-0.120822162701
37.8,-0.125846369617
37.81,-0.125846369617
37.82,-0.125846369617
37.83,-0.123334266159
37.84,-0.123334266159
37.85,-0.118310059243
37.86,-0.123334266159
37.87,-0.128358473075
37.88,-0.125846369617
37.89,-0.118310059243
37.9,-0.118310059243
37.91,-0.123334266159
37.92,-0.118310059243
37.93,-0.113285852327
37.94,-0.110773748869
37.95,-0.120822162701
37.96,-0.113285852327
37.97,-0.110773748869
37.98,-0.115797955785
37.99,-0.120822162701
38,-0.113285852327
38.01,-0.105749541953
38.02,-0.105749541953
38.03,-0.113285852327
38.04,-0.115797955785
38.05,-0.115797955785
38.06,-0.110773748869
38.07,-0.103237438495
38.08,-0.113285852327
38.09,-0.113285852327
38.1,-0.103237438495
38.11,-0.105749541953
38.12,-0.105749541953
38.13,-0.105749541953
38.14,-0.0982132315791
38.15,-0.100725335037
38.16,-0.103237438495
38.17,-0.108261645411
38.18,-0.103237438495
38.19,-0.0957011281211
38.2,-0.103237438495
38.21,-0.100725335037
38.22,-0.100725335037
38.23,-0.0931890246631
38.24,-0.0957011281211
38.25,-0.0982132315791
38.26,-0.0957011281211
38.27,-0.0957011281211
38.28,-0.0931890246631
38.29,-0.0957011281211
38.3,-0.0957011281211
38.31,-0.0957011281211
38.32,-0.0957011281211
38.33,-0.0931890246631
38.34,-0.0982132315791
38.35,-0.0856527142892
38.36,-0.0931890246631
38.37,-0.0931890246631
38.38,-0.0931890246631
38.39,-0.0856527142892
38.4,-0.0906769212052
38.41,-0.0957011281211
38.42,-0.0957011281211
38.43,-0.0881648177472
38.44,-0.0831406108312
38.45,-0.0856527142892
38.46,-0.0881648177472
38.47,-0.0906769212052
38.48,-0.0881648177472
38.49,-0.0856527142892
38.5,-0.0856527142892
38.51,-0.0806285073732
38.52,-0.0856527142892
38.53,-0.0856527142892
38.54,-0.0831406108312
38.55,-0.0831406108312
38.56,-0.0781164039152
38.57,-0.0781164039152
38.58,-0.0781164039152
38.59,-0.0831406108312
38.6,-0.0881648177472
38.61,-0.0806285073732
38.62,-0.0831406108312
38.63,-0.0756043004573
38.64,-0.0730921969993
38.65,-0.0831406108312
38.66,-0.0831406108312
38.67,-0.0781164039152
38.68,-0.0730921969993
38.69,-0.0781164039152
38.7,-0.0781164039152
38.71,-0.0781164039152
38.72,-0.0806285073732
38.73,-0.0806285073732
38.74,-0.0781164039152
38.75,-0.0705800935413
38.76,-0.0756043004573
38.77,-0.0806285073732
38.78,-0.0730921969993
38.79,-0.0756043004573
38.8,-0.0705800935413
38.81,-0.0756043004573
38.82,-0.0730921969993
38.83,-0.0756043004573
38.84,-0.0655558866253
38.85,-0.0781164039152
38.86,-0.0730921969993
38.87,-0.0655558866253
38.88,-0.0705800935413
38.89,-0.0756043004573
38.9,-0.0705800935413
38.91,-0.0680679900833
38.92,-0.0756043004573
38.93,-0.0655558866253
38.94,-0.0756043004573
38.95,-0.0705800935413
38.96,-0.0630437831673
38.97,-0.0756043004573
38.98,-0.0630437831673
38.99,-0.0680679900833
39,-0.0730921969993
39.01,-0.0655558866253
39.02,-0.0655558866253
39.03,-0.0705800935413
39.04,-0.0655558866253
39.05,-0.0605316797094
39.06,-0.0655558866253
39.07,-0.0655558866253
39.08,-0.0655558866253
39.09,-0.0705800935413
39.1,-0.0580195762514
39.11,-0.0705800935413
39.12,-0.0580195762514
39.13,-0.0630437831673
39.14,-0.0580195762514
39.15,-0.0630437831673
39.16,-0.0580195762514
39.17,-0.0630437831673
39.18,-0.0605316797094
39.19,-0.0630437831673
39.2,-0.0555074727934
39.21,-0.0605316797094
39.22,-0.0605316797094
39.23,-0.0529953693354
39.24,-0.0555074727934
39.25,-0.0555074727934
39.26,-0.0630437831673
39.27,-0.0655558866253
39.28,-0.0529953693354
39.29,-0.0580195762514
39.3,-0.0630437831673
39.31,-0.0555074727934
39.32,-0.0555074727934
39.33,-0.0555074727934
39.34,-0.0580195762514
39.35,-0.0555074727934
39.36,-0.0605316797094
39.37,-0.0555074727934
39.38,-0.0555074727934
39.39,-0.0504832658774
39.4,-0.0555074727934
39.41,-0.0529953693354
39.42,-0.0605316797094
39.43,-0.0580195762514
39.44,-0.0555074727934
39.45,-0.0555074727934
39.46,-0.0479711624194
39.47,-0.0504832658774
39.48,-0.0555074727934
39.49,-0.0580195762514
39.5,-0.0504832658774
39.51,-0.0555074727934
39.52,-0.0605316797094
39.53,-0.0529953693354
39.54,-0.0479711624194
39.55,-0.0580195762514
39.56,-0.0555074727934
39.57,-0.0479711624194
39.58,-0.0504832658774
39.59,-0.0580195762514
39.6,-0.0555074727934
39.61,-0.0479711624194
39.62,-0.0479711624194
39.63,-0.0504832658774
39.64,-0.0504832658774
39.65,-0.0504832658774
39.66,-0.0555074727934
39.67,-0.0504832658774
39.68,-0.0479711624194
39.69,-0.0479711624194
39.7,-0.0555074727934
39.71,-0.0479711624194
39.72,-0.0454590589615
39.73,-0.0555074727934
39.74,-0.0479711624194
39.75,-0.0479711624194
39.76,-0.0529953693354
39.77,-0.0529953693354
39.78,-0.0404348520455
39.79,-0.0529953693354
39.8,-0.0454590589615
39.81,-0.0479711624194
39.82,-0.0454590589615
39.83,-0.0454590589615
39.84,-0.0529953693354
39.85,-0.0454590589615
39.86,-0.0404348520455
39.87,-0.0504832658774
39.88,-0.0379227485875
39.89,-0.0504832658774
39.9,-0.0454590589615
39.91,-0.0404348520455
39.92,-0.0429469555035
39.93,-0.0454590589615
39.94,-0.0504832658774
39.95,-0.0379227485875
39.96,-0.0479711624194
39.97,-0.0479711624194
39.98,-0.0379227485875
39.99,-0.0429469555035
40,-0.0454590589615
40.01,-0.0404348520455
40.02,-0.0429469555035
40.03,-0.0354106451295
40.04,-0.0354106451295
40.05,-0.0429469555035
40.06,-0.0454590589615
40.07,-0.0404348520455
40.08,-0.0354106451295
40.09,-0.0429469555035
40.1,-0.0479711624194
40.11,-0.0404348520455
40.12,-0.0404348520455
40.13,-0.0354106451295
40.14,-0.0454590589615
40.15,-0.0354106451295
40.16,-0.0454590589615
40.17,-0.0404348520455
40.18,-0.0454590589615
40.19,-0.0479711624194
40.2,-0.0354106451295
40.21,-0.0429469555035
40.22,-0.0354106451295
40.23,-0.0328985416715
40.24,-0.0454590589615
40.25,-0.0454590589615
40.26,-0.0404348520455
40.27,-0.0354106451295
40.28,-0.0379227485875
40.29,-0.0429469555035
40.3,-0.0354106451295
40.31,-0.0328985416715
40.32,-0.0454590589615
40.33,-0.0379227485875
40.34,-0.0303864382136
40.35,-0.0404348520455
40.36,-0.0379227485875
40.37,-0.0454590589615
40.38,-0.0379227485875
40.39,-0.0328985416715
40.4,-0.0379227485875
40.41,-0.0379227485875
40.42,-0.0404348520455
40.43,-0.0354106451295
40.44,-0.0303864382136
40.45,-0.0404348520455
40.46,-0.0404348520455
40.47,-0.0404348520455
40.48,-0.0379227485875
40.49,-0.0404348520455
40.5,-0.0354106451295
40.51,-0.0303864382136
40.52,-0.0354106451295
40.53,-0.0404348520455
40.54,-0.0404348520455
40.55,-0.0354106451295
40.56,-0.0328985416715
40.57,-0.0278743347556
40.58,-0.0303864382136
40.59,-0.0303864382136
40.6,-0.0354106451295
40.61,-0.0328985416715
40.62,-0.0379227485875
40.63,-0.0404348520455
40.64,-0.0379227485875
40.65,-0.0278743347556
40.66,-0.0328985416715
40.67,-0.0404348520455
40.68,-0.0328985416715
40.69,-0.0354106451295
40.7,-0.0328985416715
40.71,-0.0354106451295
40.72,-0.0354106451295
40.73,-0.0328985416715
40.74,-0.0278743347556
40.75,-0.0303864382136
40.76,-0.0328985416715
40.77,-0.0354106451295
40.78,-0.0328985416715
40.79,-0.0328985416715
40.8,-0.0354106451295
40.81,-0.0303864382136
40.82,-0.0303864382136
40.83,-0.0328985416715
40.84,-0.0328985416715
40.85,-0.0328985416715
40.86,-0.0303864382136
40.87,-0.0354106451295
40.88,-0.0354106451295
40.89,-0.0303864382136
40.9,-0.0354106451295
40.91,-0.0354106451295
40.92,-0.0303864382136
40.93,-0.0303864382136
40.94,-0.0328985416715
40.95,-0.0303864382136
40.96,-0.0278743347556
40.97,-0.0354106451295
40.98,-0.0354106451295
40.99,-0.0303864382136
41,-0.0253622312976
41.01,-0.0278743347556
41.02,-0.0354106451295
41.03,-0.0303864382136
41.04,-0.0253622312976
41.05,-0.0303864382136
41.06,-0.0303864382136
41.07,-0.0354106451295
41.08,-0.0354106451295
41.09,-0.0253622312976
41.1,-0.0278743347556
41.11,-0.0278743347556
41.12,-0.0303864382136
41.13,-0.0228501278396
41.14,-0.0278743347556
41.15,-0.0278743347556
41.16,-0.0278743347556
41.17,-0.0228501278396
41.18,-0.0228501278396
41.19,-0.0253622312976
41.2,-0.0278743347556
41.21,-0.0253622312976
41.22,-0.0278743347556
41.23,-0.0278743347556
41.24,-0.0328985416715
41.25,-0.0278743347556
41.26,-0.0278743347556
41.27,-0.0228501278396
41.28,-0.0253622312976
41.29,-0.0278743347556
41.3,-0.0303864382136
41.31,-0.0328985416715
41.32,-0.0328985416715
41.33,-0.0178259209236
41.34,-0.0203380243816
41.35,-0.0203380243816
41.36,-0.0253622312976
41.37,-0.0303864382136
41.38,-0.0203380243816
41.39,-0.0278743347556
41.4,-0.0278743347556
41.41,-0.0203380243816
41.42,-0.0253622312976
41.43,-0.0203380243816
41.44,-0.0253622312976
41.45,-0.0303864382136
41.46,-0.0303864382136
41.47,-0.0303864382136
41.48,-0.0253622312976
41.49,-0.0303864382136
41.5,-0.0328985416715
41.51,-0.0203380243816
41.52,-0.0203380243816
41.53,-0.0203380243816
41.54,-0.0178259209236
41.55,-0.0253622312976
41.56,-0.0228501278396
41.57,-0.0228501278396
41.58,-0.0253622312976
41.59,-0.0253622312976
41.6,-0.0203380243816
41.61,-0.0203380243816
41.62,-0.0253622312976
41.63,-0.0203380243816
41.64,-0.0203380243816
41.65,-0.0203380243816
41.66,-0.0178259209236
41.67,-0.0203380243816
41.68,-0.0253622312976
41.69,-0.0228501278396
41.7,-0.0253622312976
41.71,-0.0303864382136
41.72,-0.0303864382136
41.73,-0.0203380243816
41.74,-0.0253622312976
41.75,-0.0203380243816
41.76,-0.0228501278396
41.77,-0.0253622312976
41.78,-0.0253622312976
41.79,-0.0228501278396
41.8,-0.0303864382136
41.81,-0.0178259209236
41.82,-0.0253622312976
41.83,-0.0228501278396
41.84,-0.0228501278396
41.85,-0.0178259209236
41.86,-0.0178259209236
41.87,-0.0153138174657
41.88,-0.0228501278396
41.89,-0.0228501278396
41.9,-0.0303864382136
41.91,-0.0228501278396
41.92,-0.0178259209236
41.93,-0.0203380243816
41.94,-0.0228501278396
41.95,-0.0228501278396
41.96,-0.0228501278396
41.97,-0.0228501278396
41.98,-0.0203380243816
41.99,-0.0278743347556
42,-0.0228501278396
42.01,-0.0153138174657
42.02,-0.0228501278396
42.03,-0.0228501278396
42.04,-0.0278743347556
42.05,-0.0228501278396
42.06,-0.0228501278396
42.07,-0.0228501278396
42.08,-0.0228501278396
42.09,-0.0203380243816
42.1,-0.0203380243816
42.11,-0.0203380243816
42.12,-0.0253622312976
42.13,-0.0278743347556
42.14,-0.0278743347556
42.15,-0.0203380243816
42.16,-0.0153138174657
42.17,-0.0228501278396
42.18,-0.0253622312976
42.19,-0.0203380243816
42.2,-0.0228501278396
42.21,-0.0153138174657
42.22,-0.0153138174657
42.23,-0.0253622312976
42.24,-0.0253622312976
42.25,-0.0178259209236
42.26,-0.0153138174657
42.27,-0.0178259209236
42.28,-0.0203380243816
42.29,-0.0203380243816
42.3,-0.0228501278396
42.31,-0.0203380243816
42.32,-0.0203380243816
42.33,-0.0153138174657
42.34,-0.0128017140077
42.35,-0.0153138174657
42.36,-0.0153138174657
42.37,-0.0203380243816
42.38,-0.0203380243816
42.39,-0.0203380243816
42.4,-0.0203380243816
42.41,-0.0153138174657
42.42,-0.0128017140077
42.43,-0.0153138174657
42.44,-0.0153138174657
42.45,-0.0153138174657
42.46,-0.0153138174657
42.47,-0.0128017140077
42.48,-0.0153138174657
42.49,-0.0128017140077
42.5,-0.0153138174657
42.51,-0.0153138174657
42.52,-0.0203380243816
42.53,-0.0153138174657
42.54,-0.0203380243816
42.55,-0.0253622312976
42.56,-0.0253622312976
42.57,-0.0228501278396
42.58,-0.0178259209236
42.59,-0.0128017140077
42.6,-0.0153138174657
42.61,-0.0203380243816
42.62,-0.0203380243816
42.63,-0.0153138174657
42.64,-0.0253622312976
42.65,-0.0203380243816
42.66,-0.0128017140077
42.67,-0.0203380243816
42.68,-0.0128017140077
42.69,-0.0153138174657
42.7,-0.0253622312976
42.71,-0.0253622312976
42.72,-0.0228501278396
42.73,-0.0253622312976
42.74,-0.0178259209236
42.75,-0.0178259209236
42.76,-0.0128017140077
42.77,-0.0178259209236
42.78,-0.0253622312976
42.79,-0.0178259209236
42.8,-0.0203380243816
42.81,-0.0178259209236
42.82,-0.0178259209236
42.83,-0.0128017140077
42.84,-0.0203380243816
42.85,-0.0153138174657
42.86,-0.0228501278396
42.87,-0.0128017140077
42.88,-0.0178259209236
42.89,-0.0228501278396
42.9,-0.0128017140077
42.91,-0.0178259209236
42.92,-0.0228501278396
42.93,-0.0178259209236
42.94,-0.0128017140077
42.95,-0.0178259209236
42.96,-0.0153138174657
42.97,-0.0128017140077
42.98,-0.0178259209236
42.99,-0.0178259209236
43,-0.0153138174657
43.01,-0.0128017140077
43.02,-0.0153138174657
43.03,-0.0178259209236
43.04,-0.0102896105497
43.05,-0.0178259209236
43.06,-0.0178259209236
43.07,-0.0178259209236
43.08,-0.0253622312976
43.09,-0.0153138174657
43.1,-0.0178259209236
43.11,-0.0228501278396
43.12,-0.0153138174657
43.13,-0.0128017140077
43.14,-0.0178259209236
43.15,-0.0228501278396
43.16,-0.0128017140077
43.17,-0.0203380243816
43.18,-0.0102896105497
43.19,-0.0203380243816
43.2,-0.0153138174657
43.21,-0.0153138174657
43.22,-0.0253622312976
43.23,-0.0178259209236
43.24,-0.0153138174657
43.25,-0.0178259209236
43.26,-0.0228501278396
43.27,-0.0153138174657
43.28,-0.0203380243816
43.29,-0.0228501278396
43.3,-0.0228501278396
43.31,-0.0153138174657
43.32,-0.0203380243816
43.33,-0.0102896105497
43.34,-0.0203380243816
43.35,-0.0178259209236
43.36,-0.0128017140077
43.37,-0.0153138174657
43.38,-0.0153138174657
43.39,-0.0102896105497
43.4,-0.0102896105497
43.41,-0.0128017140077
43.42,-0.0128017140077
43.43,-0.0128017140077
43.44,-0.0153138174657
43.45,-0.0153138174657
43.46,-0.0153138174657
43.47,-0.0153138174657
43.48,-0.0128017140077
43.49,-0.0153138174657
43.5,-0.0228501278396
43.51,-0.0228501278396
43.52,-0.0253622312976
43.53,-0.0153138174657
43.54,-0.0102896105497
43.55,-0.0128017140077
43.56,-0.0077775070917
43.57,-0.0128017140077
43.58,-0.0102896105497
43.59,-0.0102896105497
43.6,-0.0203380243816
43.61,-0.0153138174657
43.62,-0.0153138174657
43.63,-0.0153138174657
43.64,-0.0102896105497
43.65,-0.0203380243816
43.66,-0.0153138174657
43.67,-0.0153138174657
43.68,-0.0203380243816
43.69,-0.0153138174657
43.7,-0.0153138174657
43.71,-0.0153138174657
43.72,-0.0102896105497
43.73,-0.0203380243816
43.74,-0.0153138174657
43.75,-0.0077775070917
43.76,-0.0102896105497
43.77,-0.0203380243816
43.78,-0.0228501278396
43.79,-0.0153138174657
43.8,-0.0178259209236
43.81,-0.0153138174657
43.82,-0.0203380243816
43.83,-0.0102896105497
43.84,-0.0153138174657
43.85,-0.0153138174657
43.86,-0.0102896105497
43.87,-0.0203380243816
43.88,-0.0102896105497
43.89,-0.0153138174657
43.9,-0.0228501278396
43.91,-0.0153138174657
43.92,-0.0153138174657
43.93,-0.0153138174657
43.94,-0.0153138174657
43.95,-0.0153138174657
43.96,-0.0178259209236
43.97,-0.0102896105497
43.98,-0.0203380243816
43.99,-0.0153138174657
44,-0.0102896105497
44.01,-0.0153138174657
44.02,-0.0203380243816
44.03,-0.0077775070917
44.04,-0.0128017140077
44.05,-0.0153138174657
44.06,-0.0102896105497
44.07,-0.0153138174657
44.08,-0.0128017140077
44.09,-0.0128017140077
44.1,-0.0153138174657
44.11,-0.0102896105497
44.12,-0.0153138174657
44.13,-0.0153138174657
44.14,-0.0153138174657
44.15,-0.0153138174657
44.16,-0.0203380243816
44.17,-0.0153138174657
44.18,-0.0102896105497
44.19,-0.0153138174657
44.2,-0.0153138174657
44.21,-0.0178259209236
44.22,-0.0128017140077
44.23,-0.0153138174657
44.24,-0.0228501278396
44.25,-0.0153138174657
44.26,-0.0203380243816
44.27,-0.0178259209236
44.28,-0.0128017140077
44.29,-0.0153138174657
44.3,-0.0203380243816
44.31,-0.0153138174657
44.32,-0.0153138174657
44.33,-0.0153138174657
44.34,-0.0178259209236
44.35,-0.0102896105497
44.36,-0.0203380243816
44.37,-0.0153138174657
44.38,-0.0153138174657
44.39,-0.0128017140077
44.4,-0.0102896105497
44.41,-0.0178259209236
44.42,-0.0203380243816
44.43,-0.0153138174657
44.44,-0.0153138174657
44.45,-0.0128017140077
44.46,-0.0203380243816
44.47,-0.0128017140077
44.48,-0.0102896105497
44.49,-0.0128017140077
44.5,-0.0203380243816
44.51,-0.0203380243816
44.52,-0.0153138174657
44.53,-0.0178259209236
44.54,-0.0203380243816
44.55,-0.0203380243816
44.56,-0.0203380243816
44.57,-0.0153138174657
44.58,-0.0077775070917
44.59,-0.0153138174657
44.6,-0.0178259209236
44.61,-0.0203380243816
44.62,-0.0128017140077
44.63,-0.0077775070917
44.64,-0.0077775070917
44.65,-0.0153138174657
44.66,-0.0153138174657
44.67,-0.0203380243816
44.68,-0.0153138174657
44.69,-0.0153138174657
44.7,-0.0203380243816
44.71,-0.0077775070917
44.72,-0.0153138174657
44.73,-0.0128017140077
44.74,-0.0128017140077
44.75,-0.0128017140077
44.76,-0.0128017140077
44.77,-0.0153138174657
44.78,-0.0128017140077
44.79,-0.0128017140077
44.8,-0.0128017140077
44.81,-0.0153138174657
44.82,-0.0153138174657
44.83,-0.0077775070917
44.84,-0.0178259209236
44.85,-0.0153138174657
44.86,-0.0077775070917
44.87,-0.0102896105497
44.88,-0.0102896105497
44.89,-0.0128017140077
44.9,-0.0153138174657
44.91,-0.0178259209236
44.92,-0.0128017140077
44.93,-0.0077775070917
44.94,-0.0153138174657
44.95,-0.0203380243816
44.96,-0.0128017140077
44.97,-0.0153138174657
44.98,-0.0153138174657
44.99,-0.0077775070917
45,-0.0128017140077
